customer_id,order_date,product_id,unit_price,quantity,total_discount
C1017,2023-08-05,P2017,1456.57,3,56.46
C1391,2022-08-08,P2016,4693.47,3,201.79
C1511,2022-01-26,P2027,506.83,2,136.5
C1415,2022-11-10,P2030,4828.98,4,57.13
C1969,2023-08-07,P2046,4644.31,2,260.24
C1510,2022-06-20,P2038,2538.6,2,206.14
C1234,2022-03-27,P2002,4796.38,1,128.09
C1248,2022-07-22,P2043,691.38,2,229.09
C1709,2022-08-28,P2010,802.66,3,227.67
C1338,2023-04-19,P2043,691.38,4,24.28
C1811,2023-02-28,P2029,1241.0,2,218.53
C1905,2023-01-19,P2038,2538.6,3,172.4
C1071,2023-07-30,P2029,1241.0,4,101.7
C1672,2022-08-08,P2009,4904.6,2,162.21
C1560,2023-09-15,P2011,2563.14,4,233.6
C1301,2023-03-12,P2023,2810.79,4,180.47
C1245,2022-01-18,P2025,1418.3,2,46.81
C1765,2022-07-31,P2042,4569.64,3,266.84
C1995,2023-05-20,P2044,3523.22,1,197.51
C1349,2022-11-06,P2033,2891.83,4,231.94
C1132,2022-08-28,P2023,2810.79,2,18.95
C1887,2022-12-21,P2002,4796.38,1,128.42
C1439,2022-11-09,P2045,3318.94,3,206.18
C1325,2022-04-02,P2016,4693.47,4,241.3
C1587,2023-04-30,P2008,2753.53,3,245.54
C1483,2023-08-08,P2036,3463.5,2,12.16
C1621,2023-04-20,P2017,1456.57,4,38.85
C1014,2023-07-24,P2023,2810.79,1,296.94
C1711,2022-03-31,P2010,802.66,4,277.89
C1541,2023-09-09,P2049,798.47,3,119.52
C1914,2023-08-26,P2016,4693.47,1,246.18
C1668,2022-11-11,P2022,419.05,2,33.19
C1202,2023-12-20,P2024,4532.99,3,169.46
C1371,2023-09-26,P2017,1456.57,3,254.71
C1883,2023-08-17,P2000,1273.21,4,6.27
C1386,2022-01-23,P2027,506.83,1,129.42
C1266,2022-01-09,P2026,3229.93,1,74.25
C1610,2023-09-04,P2036,3463.5,1,282.86
C1248,2022-12-22,P2028,3296.75,3,278.38
C1461,2022-10-26,P2016,4693.47,4,152.25
C1642,2022-07-30,P2032,2396.43,4,236.49
C1112,2022-03-22,P2032,2396.43,2,256.23
C1413,2023-02-08,P2028,3296.75,3,37.35
C1575,2022-10-18,P2031,2861.23,1,253.38
C1265,2023-03-16,P2001,4933.21,4,125.63
C1681,2022-06-14,P2041,1732.07,2,275.8
C1375,2022-02-20,P2034,3183.86,4,137.66
C1058,2022-12-11,P2018,470.33,2,153.22
C1136,2022-04-11,P2002,4796.38,2,183.97
C1438,2023-05-05,P2041,1732.07,2,51.99
C1649,2023-11-02,P2023,2810.79,3,173.02
C1603,2022-05-20,P2047,2782.26,4,181.89
C1478,2022-07-25,P2035,3437.92,4,2.05
C1836,2022-02-26,P2048,4677.94,2,282.69
C1071,2023-04-04,P2003,2680.67,1,115.34
C1849,2022-03-31,P2007,197.12,1,271.47
C1365,2022-06-07,P2047,2782.26,1,250.73
C1632,2022-03-13,P2005,4383.8,3,47.74
C1790,2023-09-12,P2015,3403.38,2,27.92
C1369,2022-03-02,P2006,3318.76,3,293.02
C1596,2023-10-13,P2047,2782.26,3,32.57
C1999,2022-07-18,P2040,2929.17,4,80.35
C1072,2023-10-09,P2025,1418.3,4,1.98
C1875,2023-06-03,P2001,4933.21,3,136.49
C1701,2023-04-28,P2018,470.33,2,50.55
C1117,2022-12-21,P2019,4954.71,3,47.99
C1317,2023-02-01,P2017,1456.57,4,275.67
C1254,2022-01-02,P2022,419.05,1,248.55
C1838,2022-11-05,P2015,3403.38,2,19.43
C1542,2022-11-18,P2001,4933.21,2,279.46
C1145,2022-07-25,P2010,802.66,1,295.43
C1916,2022-05-08,P2013,4417.98,4,271.78
C1762,2023-10-27,P2026,3229.93,4,179.57
C1104,2022-10-21,P2048,4677.94,1,154.93
C1206,2022-09-22,P2044,3523.22,3,10.42
C1616,2023-02-15,P2004,4751.21,1,237.03
C1205,2023-07-01,P2027,506.83,1,1.17
C1705,2023-07-06,P2031,2861.23,3,250.31
C1235,2023-09-30,P2035,3437.92,1,257.96
C1245,2023-12-30,P2045,3318.94,4,222.28
C1550,2022-04-15,P2045,3318.94,3,259.06
C1116,2022-03-14,P2036,3463.5,2,76.35
C1335,2023-06-13,P2015,3403.38,1,118.09
C1816,2022-09-15,P2030,4828.98,3,296.04
C1238,2022-07-30,P2014,1047.17,4,214.24
C1372,2022-06-15,P2022,419.05,1,157.11
C1047,2022-12-23,P2017,1456.57,1,4.08
C1768,2023-08-02,P2006,3318.76,3,130.0
C1072,2023-07-16,P2047,2782.26,3,102.22
C1421,2023-06-02,P2029,1241.0,3,22.49
C1639,2022-10-30,P2036,3463.5,1,110.15
C1410,2023-08-08,P2043,691.38,1,42.85
C1940,2023-12-20,P2023,2810.79,3,230.91
C1753,2023-04-28,P2031,2861.23,1,254.32
C1905,2023-11-22,P2022,419.05,2,81.82
C1499,2023-01-02,P2025,1418.3,4,109.49
C1414,2023-07-11,P2002,4796.38,1,299.99
C1064,2023-09-06,P2010,802.66,1,4.25
C1151,2022-10-22,P2004,4751.21,4,41.14
C1143,2022-06-16,P2016,4693.47,1,70.54
C1965,2023-10-22,P2048,4677.94,1,230.69
C1496,2023-09-09,P2008,2753.53,1,142.18
C1037,2022-05-17,P2035,3437.92,2,51.53
C1022,2023-07-17,P2000,1273.21,3,97.71
C1508,2022-05-01,P2032,2396.43,2,175.06
C1869,2022-06-21,P2044,3523.22,4,42.23
C1430,2023-10-16,P2024,4532.99,2,269.71
C1501,2023-01-26,P2022,419.05,3,166.27
C1119,2022-01-15,P2032,2396.43,1,159.25
C1864,2022-04-12,P2046,4644.31,2,143.08
C1266,2023-09-18,P2020,622.64,1,55.16
C1680,2022-08-15,P2036,3463.5,1,260.83
C1130,2023-03-03,P2049,798.47,1,22.06
C1308,2023-05-27,P2041,1732.07,4,42.51
C1313,2022-08-08,P2040,2929.17,2,9.6
C1282,2022-09-15,P2032,2396.43,3,58.62
C1019,2023-02-16,P2017,1456.57,1,158.6
C1933,2022-04-14,P2042,4569.64,1,196.32
C1105,2023-06-06,P2001,4933.21,4,88.51
C1577,2022-09-15,P2022,419.05,1,198.49
C1089,2022-02-03,P2038,2538.6,2,222.56
C1018,2023-11-17,P2004,4751.21,2,56.96
C1188,2022-06-22,P2005,4383.8,4,106.29
C1502,2022-08-08,P2006,3318.76,4,84.86
C1175,2022-06-08,P2026,3229.93,3,253.71
C1603,2022-08-03,P2042,4569.64,3,152.24
C1746,2022-04-27,P2026,3229.93,1,157.25
C1100,2023-03-15,P2039,423.77,2,216.63
C1391,2022-06-14,P2007,197.12,2,208.26
C1291,2023-11-17,P2044,3523.22,3,184.78
C1976,2022-09-11,P2047,2782.26,3,235.06
C1979,2022-09-17,P2004,4751.21,2,64.27
C1037,2023-04-11,P2004,4751.21,1,210.01
C1762,2022-04-02,P2028,3296.75,2,68.91
C1669,2023-03-20,P2049,798.47,3,287.82
C1226,2022-07-05,P2019,4954.71,4,19.36
C1654,2022-03-24,P2043,691.38,3,33.94
C1815,2023-01-06,P2020,622.64,3,148.28
C1844,2022-01-21,P2034,3183.86,4,2.59
C1025,2023-02-09,P2042,4569.64,3,56.42
C1515,2023-07-10,P2003,2680.67,2,270.28
C1630,2023-05-23,P2022,419.05,4,31.43
C1355,2022-12-09,P2047,2782.26,1,0.79
C1953,2023-02-06,P2045,3318.94,2,200.23
C1470,2023-08-29,P2029,1241.0,4,262.16
C1249,2023-11-18,P2014,1047.17,4,2.16
C1823,2023-08-03,P2017,1456.57,3,82.99
C1555,2023-08-27,P2042,4569.64,4,283.8
C1357,2023-09-13,P2045,3318.94,4,13.28
C1491,2022-03-10,P2005,4383.8,3,191.45
C1319,2023-09-19,P2015,3403.38,1,284.34
C1960,2023-01-30,P2007,197.12,4,256.43
C1849,2023-05-22,P2003,2680.67,3,155.0
C1583,2023-06-10,P2014,1047.17,3,282.5
C1780,2023-01-31,P2015,3403.38,3,51.41
C1666,2023-12-22,P2031,2861.23,3,10.85
C1404,2022-12-02,P2025,1418.3,3,232.98
C1846,2023-02-05,P2044,3523.22,4,156.56
C1762,2022-10-24,P2027,506.83,3,295.76
C1042,2022-09-08,P2008,2753.53,4,57.3
C1939,2023-06-03,P2037,281.16,4,285.63
C1658,2023-01-15,P2005,4383.8,3,208.82
C1737,2022-06-17,P2010,802.66,3,22.52
C1947,2023-02-23,P2016,4693.47,4,76.83
C1825,2022-05-07,P2041,1732.07,3,196.18
C1851,2022-07-11,P2018,470.33,3,7.5
C1632,2023-08-14,P2031,2861.23,4,246.27
C1063,2023-12-13,P2005,4383.8,3,279.9
C1428,2023-11-23,P2015,3403.38,4,101.23
C1307,2023-07-14,P2033,2891.83,4,139.91
C1807,2023-07-09,P2003,2680.67,2,75.49
C1226,2023-08-01,P2015,3403.38,4,145.24
C1682,2022-07-05,P2041,1732.07,2,271.58
C1580,2023-11-27,P2030,4828.98,1,296.22
C1383,2022-08-06,P2019,4954.71,1,187.64
C1692,2023-04-28,P2025,1418.3,2,75.13
C1653,2022-12-23,P2036,3463.5,3,84.05
C1115,2022-06-15,P2021,4502.82,2,79.24
C1510,2023-08-14,P2023,2810.79,4,41.94
C1633,2022-07-21,P2035,3437.92,3,55.05
C1780,2022-03-09,P2037,281.16,2,218.93
C1390,2022-04-23,P2040,2929.17,3,42.29
C1159,2022-06-21,P2031,2861.23,2,159.61
C1718,2023-11-25,P2024,4532.99,4,283.32
C1917,2023-03-07,P2023,2810.79,2,161.67
C1008,2023-01-29,P2034,3183.86,4,60.26
C1898,2023-07-20,P2040,2929.17,3,7.89
C1158,2023-02-12,P2025,1418.3,4,229.84
C1135,2023-01-03,P2001,4933.21,2,229.8
C1012,2023-01-28,P2023,2810.79,3,252.22
C1340,2023-12-10,P2044,3523.22,1,299.99
C1343,2022-10-26,P2029,1241.0,4,221.02
C1759,2022-06-20,P2000,1273.21,1,94.0
C1256,2023-12-04,P2019,4954.71,1,110.13
C1685,2023-03-20,P2031,2861.23,2,87.89
C1778,2023-06-20,P2004,4751.21,4,200.03
C1234,2022-07-08,P2033,2891.83,3,238.89
C1255,2022-12-20,P2018,470.33,1,12.51
C1748,2023-08-16,P2046,4644.31,2,117.8
C1424,2023-02-22,P2006,3318.76,1,46.35
C1072,2023-07-31,P2013,4417.98,3,276.05
C1894,2022-07-04,P2023,2810.79,1,0.18
C1379,2022-12-29,P2040,2929.17,1,60.2
C1459,2023-12-26,P2009,4904.6,4,19.27
C1561,2023-11-22,P2002,4796.38,1,62.96
C1906,2023-05-25,P2046,4644.31,1,281.84
C1110,2023-08-11,P2027,506.83,2,299.38
C1903,2022-03-11,P2003,2680.67,4,79.54
C1127,2022-03-05,P2025,1418.3,2,122.22
C1259,2023-03-13,P2017,1456.57,1,122.45
C1902,2023-11-07,P2043,691.38,2,1.17
C1585,2022-07-25,P2048,4677.94,2,36.68
C1130,2022-07-19,P2020,622.64,1,210.36
C1527,2022-08-24,P2012,4293.9,2,150.96
C1999,2022-04-24,P2038,2538.6,4,273.63
C1371,2023-08-21,P2035,3437.92,4,212.85
C1009,2022-03-12,P2015,3403.38,2,204.03
C1146,2023-10-06,P2018,470.33,3,220.76
C1619,2023-08-21,P2000,1273.21,4,90.43
C1771,2023-02-06,P2009,4904.6,1,45.47
C1628,2023-03-27,P2045,3318.94,4,129.62
C1609,2022-11-22,P2016,4693.47,2,154.79
C1451,2022-02-01,P2022,419.05,4,73.02
C1370,2022-07-02,P2000,1273.21,2,289.64
C1655,2023-01-29,P2009,4904.6,1,130.34
C1666,2023-01-27,P2016,4693.47,3,116.74
C1452,2023-06-24,P2004,4751.21,3,72.74
C1977,2023-06-27,P2040,2929.17,3,247.99
C1691,2022-10-07,P2040,2929.17,2,258.4
C1148,2022-05-07,P2022,419.05,3,130.86
C1246,2023-06-27,P2009,4904.6,4,126.64
C1990,2022-12-18,P2003,2680.67,3,298.99
C1650,2022-07-30,P2040,2929.17,1,156.5
C1316,2023-07-25,P2028,3296.75,4,76.49
C1054,2022-08-10,P2003,2680.67,3,41.65
C1985,2022-01-12,P2004,4751.21,4,238.27
C1110,2022-02-09,P2047,2782.26,4,154.81
C1819,2022-01-09,P2047,2782.26,2,13.95
C1426,2023-05-31,P2020,622.64,2,99.35
C1911,2022-05-01,P2012,4293.9,1,262.3
C1075,2023-05-17,P2048,4677.94,4,282.62
C1020,2022-12-10,P2033,2891.83,1,116.22
C1481,2023-10-05,P2022,419.05,4,135.97
C1876,2023-07-25,P2019,4954.71,4,242.07
C1278,2023-08-30,P2042,4569.64,2,110.63
C1390,2022-12-09,P2015,3403.38,3,50.36
C1443,2023-07-18,P2020,622.64,2,229.78
C1309,2022-01-18,P2038,2538.6,2,36.01
C1572,2023-06-09,P2013,4417.98,3,222.01
C1262,2023-05-26,P2028,3296.75,1,280.52
C1358,2023-06-03,P2043,691.38,3,86.61
C1680,2023-03-21,P2015,3403.38,2,147.35
C1712,2023-06-10,P2038,2538.6,1,160.26
C1146,2022-06-16,P2028,3296.75,1,239.8
C1063,2022-02-10,P2023,2810.79,3,87.04
C1193,2023-01-22,P2030,4828.98,4,187.5
C1835,2022-05-16,P2010,802.66,1,86.33
C1585,2022-05-16,P2026,3229.93,1,218.89
C1492,2023-01-30,P2029,1241.0,2,23.17
C1892,2022-06-26,P2003,2680.67,2,17.99
C1023,2023-04-11,P2040,2929.17,3,98.18
C1823,2022-10-23,P2029,1241.0,4,251.55
C1424,2023-02-11,P2038,2538.6,3,103.41
C1487,2023-07-07,P2040,2929.17,3,268.54
C1682,2022-08-26,P2020,622.64,2,175.61
C1718,2022-04-02,P2010,802.66,3,133.82
C1397,2023-12-15,P2035,3437.92,2,226.04
C1895,2022-09-28,P2014,1047.17,3,19.45
C1936,2023-12-23,P2023,2810.79,4,262.6
C1221,2023-09-12,P2016,4693.47,2,36.91
C1582,2023-02-06,P2044,3523.22,4,269.06
C1411,2023-05-03,P2031,2861.23,1,38.65
C1780,2023-12-11,P2036,3463.5,1,130.2
C1433,2023-05-03,P2041,1732.07,3,193.48
C1497,2023-07-28,P2023,2810.79,4,292.07
C1226,2022-12-11,P2019,4954.71,2,92.15
C1205,2022-10-25,P2042,4569.64,1,263.12
C1961,2023-04-13,P2027,506.83,3,272.35
C1732,2022-06-30,P2023,2810.79,3,234.61
C1308,2022-01-16,P2015,3403.38,3,9.76
C1040,2022-09-04,P2048,4677.94,1,205.69
C1149,2023-03-28,P2017,1456.57,4,120.39
C1686,2023-09-18,P2025,1418.3,4,187.06
C1492,2023-03-16,P2048,4677.94,4,168.47
C1902,2022-05-10,P2013,4417.98,3,203.62
C1086,2022-05-13,P2042,4569.64,4,9.36
C1134,2023-06-05,P2001,4933.21,2,109.53
C1036,2023-09-07,P2041,1732.07,1,79.71
C1040,2023-07-09,P2004,4751.21,2,141.95
C1140,2023-04-16,P2039,423.77,1,149.48
C1581,2022-06-29,P2016,4693.47,3,172.16
C1752,2022-06-06,P2009,4904.6,3,276.77
C1344,2022-03-10,P2046,4644.31,2,26.29
C1150,2023-01-30,P2005,4383.8,4,229.68
C1980,2023-02-03,P2028,3296.75,4,79.85
C1670,2022-02-04,P2033,2891.83,4,242.09
C1038,2022-10-06,P2027,506.83,3,196.84
C1295,2022-02-07,P2035,3437.92,2,268.23
C1980,2022-08-10,P2033,2891.83,2,82.64
C1369,2022-05-06,P2049,798.47,1,88.05
C1638,2022-05-09,P2023,2810.79,3,229.0
C1361,2022-01-11,P2008,2753.53,4,224.4
C1541,2023-02-12,P2008,2753.53,2,100.95
C1734,2022-03-01,P2031,2861.23,3,199.75
C1209,2022-07-31,P2046,4644.31,4,114.72
C1712,2022-01-01,P2024,4532.99,2,129.07
C1735,2023-05-27,P2029,1241.0,1,169.31
C1340,2023-03-30,P2020,622.64,4,23.78
C1145,2023-06-13,P2018,470.33,1,196.15
C1470,2023-07-15,P2026,3229.93,3,129.91
C1128,2023-08-04,P2005,4383.8,4,157.65
C1684,2022-05-09,P2022,419.05,4,186.92
C1267,2023-01-01,P2015,3403.38,4,161.53
C1209,2023-07-15,P2027,506.83,2,12.7
C1845,2022-01-29,P2030,4828.98,4,232.13
C1005,2022-05-17,P2001,4933.21,4,117.86
C1094,2022-07-01,P2047,2782.26,4,17.08
C1997,2022-08-22,P2005,4383.8,1,221.43
C1806,2022-06-02,P2021,4502.82,2,17.02
C1148,2023-10-11,P2027,506.83,3,49.47
C1359,2023-02-11,P2005,4383.8,3,88.0
C1115,2023-06-21,P2047,2782.26,1,136.83
C1862,2022-08-15,P2016,4693.47,3,212.49
C1882,2022-01-10,P2039,423.77,1,278.68
C1232,2023-05-05,P2044,3523.22,3,216.75
C1971,2023-12-08,P2015,3403.38,2,89.21
C1764,2022-08-18,P2044,3523.22,3,33.64
C1849,2023-07-10,P2028,3296.75,4,34.95
C1176,2023-11-12,P2019,4954.71,4,28.61
C1450,2022-11-11,P2016,4693.47,2,279.8
C1122,2023-10-22,P2032,2396.43,4,163.82
C1012,2023-08-19,P2023,2810.79,1,105.1
C1965,2023-10-06,P2049,798.47,4,285.37
C1749,2022-07-10,P2000,1273.21,3,31.39
C1063,2023-08-18,P2018,470.33,2,111.82
C1173,2022-06-07,P2037,281.16,1,224.02
C1661,2022-03-31,P2022,419.05,2,101.45
C1563,2022-03-29,P2028,3296.75,3,272.72
C1282,2023-09-07,P2041,1732.07,2,250.72
C1685,2023-05-02,P2031,2861.23,2,203.13
C1445,2022-11-19,P2043,691.38,4,156.2
C1142,2022-11-30,P2039,423.77,2,232.71
C1377,2022-05-23,P2034,3183.86,4,130.74
C1329,2023-12-22,P2018,470.33,1,240.31
C1341,2022-04-12,P2048,4677.94,4,116.5
C1614,2022-03-17,P2009,4904.6,3,214.17
C1854,2022-06-23,P2026,3229.93,4,239.69
C1554,2023-05-03,P2017,1456.57,1,233.63
C1234,2022-07-28,P2015,3403.38,2,186.24
C1359,2023-06-25,P2022,419.05,1,266.81
C1070,2023-09-06,P2022,419.05,1,145.32
C1583,2022-08-27,P2049,798.47,3,181.94
C1794,2022-03-22,P2026,3229.93,3,236.78
C1467,2023-05-17,P2029,1241.0,2,166.1
C1430,2022-12-14,P2031,2861.23,1,288.12
C1640,2023-03-13,P2028,3296.75,2,105.34
C1913,2023-11-23,P2037,281.16,3,137.08
C1125,2023-03-15,P2005,4383.8,4,155.69
C1306,2023-12-05,P2018,470.33,3,75.88
C1994,2023-07-21,P2004,4751.21,4,106.05
C1867,2022-02-22,P2042,4569.64,1,227.87
C1322,2023-03-14,P2018,470.33,1,27.34
C1754,2022-11-16,P2019,4954.71,3,154.34
C1455,2022-12-22,P2022,419.05,3,103.36
C1477,2023-04-20,P2002,4796.38,3,201.32
C1942,2023-06-04,P2014,1047.17,4,237.53
C1483,2022-06-30,P2046,4644.31,1,290.95
C1317,2022-03-30,P2010,802.66,4,32.88
C1064,2023-12-17,P2021,4502.82,3,254.32
C1864,2023-04-06,P2004,4751.21,2,100.14
C1555,2023-10-03,P2034,3183.86,2,186.04
C1886,2023-03-07,P2040,2929.17,1,226.09
C1851,2022-03-14,P2023,2810.79,3,41.98
C1446,2022-09-01,P2030,4828.98,4,276.42
C1062,2023-02-17,P2000,1273.21,2,202.43
C1382,2023-01-18,P2023,2810.79,4,25.33
C1398,2023-02-18,P2018,470.33,1,15.14
C1801,2022-07-22,P2003,2680.67,3,61.6
C1098,2023-01-01,P2047,2782.26,1,68.86
C1333,2022-10-31,P2034,3183.86,3,123.0
C1781,2022-03-15,P2023,2810.79,2,165.06
C1331,2022-03-19,P2040,2929.17,1,213.04
C1205,2022-09-01,P2037,281.16,2,248.14
C1671,2022-01-17,P2035,3437.92,3,250.88
C1156,2022-05-09,P2012,4293.9,3,287.43
C1107,2022-05-29,P2046,4644.31,1,224.57
C1609,2022-08-17,P2014,1047.17,1,248.34
C1009,2023-02-13,P2035,3437.92,1,166.54
C1065,2022-04-17,P2020,622.64,2,4.6
C1872,2022-09-05,P2014,1047.17,4,195.31
C1213,2022-04-12,P2002,4796.38,2,288.05
C1114,2022-09-18,P2010,802.66,2,32.59
C1901,2023-08-03,P2048,4677.94,1,282.94
C1568,2023-02-17,P2004,4751.21,2,178.85
C1234,2022-05-15,P2014,1047.17,2,277.71
C1969,2022-08-25,P2017,1456.57,2,242.63
C1205,2022-09-12,P2000,1273.21,3,26.48
C1621,2022-08-04,P2003,2680.67,4,167.37
C1785,2023-10-22,P2013,4417.98,4,293.26
C1027,2022-04-22,P2026,3229.93,4,50.53
C1898,2022-06-25,P2007,197.12,2,212.13
C1152,2022-04-29,P2041,1732.07,3,180.77
C1592,2022-09-07,P2027,506.83,1,2.16
C1523,2023-02-19,P2022,419.05,1,194.85
C1336,2023-06-12,P2016,4693.47,1,55.93
C1600,2022-11-16,P2025,1418.3,3,41.55
C1350,2022-01-03,P2006,3318.76,2,228.28
C1833,2023-11-11,P2004,4751.21,4,167.59
C1079,2022-05-01,P2045,3318.94,2,85.4
C1485,2022-11-09,P2028,3296.75,2,182.28
C1271,2023-11-24,P2031,2861.23,3,287.09
C1829,2022-07-15,P2003,2680.67,3,282.46
C1064,2023-05-10,P2000,1273.21,3,206.36
C1515,2022-04-26,P2034,3183.86,2,201.77
C1668,2023-04-13,P2026,3229.93,3,254.19
C1412,2023-05-23,P2040,2929.17,1,180.95
C1113,2022-04-20,P2013,4417.98,3,116.36
C1645,2023-01-22,P2030,4828.98,1,160.88
C1708,2023-05-28,P2006,3318.76,2,60.18
C1062,2022-11-17,P2013,4417.98,4,265.66
C1324,2023-09-21,P2037,281.16,1,117.5
C1145,2023-01-04,P2039,423.77,2,97.34
C1059,2023-02-09,P2046,4644.31,1,42.02
C1173,2023-06-19,P2048,4677.94,1,24.89
C1017,2023-05-25,P2036,3463.5,4,209.98
C1326,2023-12-02,P2009,4904.6,1,23.37
C1131,2022-03-16,P2020,622.64,1,18.07
C1878,2022-10-02,P2010,802.66,2,201.55
C1857,2023-09-12,P2026,3229.93,3,116.68
C1359,2022-02-05,P2016,4693.47,3,60.37
C1564,2022-03-19,P2027,506.83,4,205.28
C1272,2023-11-12,P2019,4954.71,1,246.77
C1886,2022-12-16,P2042,4569.64,3,194.68
C1013,2022-03-09,P2004,4751.21,4,276.55
C1359,2022-03-14,P2004,4751.21,3,170.51
C1613,2022-02-12,P2047,2782.26,4,276.28
C1910,2022-04-08,P2004,4751.21,4,224.08
C1390,2022-02-17,P2007,197.12,2,87.77
C1768,2022-10-03,P2034,3183.86,4,245.62
C1100,2023-11-06,P2011,2563.14,3,157.52
C1647,2023-12-20,P2044,3523.22,3,261.04
C1959,2022-06-16,P2000,1273.21,3,259.73
C1404,2022-10-14,P2033,2891.83,3,232.78
C1009,2023-10-19,P2026,3229.93,2,195.65
C1646,2022-11-05,P2012,4293.9,3,84.96
C1013,2023-12-22,P2001,4933.21,2,254.57
C1352,2023-11-28,P2048,4677.94,3,112.58
C1953,2022-11-10,P2035,3437.92,1,45.25
C1942,2022-02-18,P2025,1418.3,4,66.05
C1703,2023-01-27,P2045,3318.94,4,269.14
C1701,2022-12-01,P2025,1418.3,3,237.23
C1119,2023-09-27,P2013,4417.98,3,131.58
C1584,2023-09-12,P2038,2538.6,2,282.21
C1655,2023-12-26,P2043,691.38,3,156.33
C1715,2023-02-02,P2005,4383.8,4,8.55
C1031,2022-06-14,P2018,470.33,4,21.72
C1043,2022-09-18,P2007,197.12,2,196.98
C1129,2022-12-08,P2033,2891.83,4,183.03
C1516,2023-09-17,P2030,4828.98,2,217.59
C1796,2022-03-26,P2025,1418.3,2,288.37
C1657,2023-09-08,P2007,197.12,4,297.62
C1221,2023-03-05,P2047,2782.26,3,271.3
C1395,2023-08-13,P2020,622.64,3,212.5
C1863,2023-10-15,P2031,2861.23,1,287.97
C1630,2023-03-03,P2033,2891.83,4,266.68
C1491,2022-08-22,P2022,419.05,2,281.21
C1588,2023-11-19,P2038,2538.6,1,263.41
C1247,2023-12-15,P2019,4954.71,3,190.22
C1946,2023-11-23,P2024,4532.99,3,292.52
C1173,2023-02-24,P2001,4933.21,4,65.12
C1955,2023-09-02,P2031,2861.23,2,153.37
C1620,2023-01-03,P2040,2929.17,2,193.6
C1712,2022-10-30,P2004,4751.21,1,92.58
C1637,2022-04-18,P2026,3229.93,3,152.32
C1389,2023-05-16,P2020,622.64,4,87.03
C1285,2023-01-07,P2026,3229.93,3,140.77
C1101,2022-06-11,P2004,4751.21,1,112.45
C1964,2022-06-21,P2013,4417.98,4,134.81
C1618,2023-11-06,P2002,4796.38,2,54.44
C1819,2023-06-29,P2032,2396.43,3,254.94
C1761,2022-09-30,P2010,802.66,1,78.82
C1375,2022-12-09,P2027,506.83,3,196.56
C1063,2023-05-27,P2047,2782.26,3,118.03
C1622,2023-01-31,P2022,419.05,1,143.64
C1919,2023-08-02,P2031,2861.23,3,245.49
C1441,2022-05-06,P2022,419.05,1,251.92
C1916,2023-01-03,P2032,2396.43,4,59.58
C1962,2023-07-09,P2026,3229.93,4,120.12
C1348,2022-02-10,P2014,1047.17,4,162.89
C1349,2022-12-03,P2002,4796.38,4,265.48
C1729,2022-08-20,P2045,3318.94,3,84.78
C1030,2023-03-12,P2005,4383.8,4,202.75
C1050,2022-08-08,P2049,798.47,2,32.81
C1593,2023-01-30,P2003,2680.67,1,37.89
C1138,2023-02-10,P2041,1732.07,4,149.06
C1734,2023-03-03,P2005,4383.8,2,232.94
C1472,2023-08-26,P2041,1732.07,1,256.85
C1777,2022-02-01,P2023,2810.79,2,72.34
C1417,2022-09-25,P2027,506.83,1,256.0
C1268,2023-05-10,P2018,470.33,2,170.08
C1535,2023-08-01,P2019,4954.71,1,283.06
C1753,2022-05-04,P2017,1456.57,1,146.02
C1128,2023-03-07,P2005,4383.8,4,175.14
C1831,2022-09-05,P2026,3229.93,1,212.99
C1505,2022-07-10,P2049,798.47,1,53.04
C1094,2022-04-14,P2010,802.66,3,116.73
C1018,2022-07-02,P2049,798.47,2,190.19
C1673,2022-11-17,P2010,802.66,4,77.78
C1725,2022-05-26,P2033,2891.83,3,11.57
C1407,2023-08-26,P2005,4383.8,1,88.92
C1872,2023-01-02,P2000,1273.21,3,201.26
C1911,2023-11-22,P2043,691.38,2,154.73
C1481,2022-05-23,P2037,281.16,2,283.43
C1843,2022-04-16,P2042,4569.64,1,130.24
C1029,2022-03-13,P2023,2810.79,3,138.19
C1033,2023-07-09,P2000,1273.21,2,133.52
C1482,2022-03-05,P2007,197.12,1,250.93
C1014,2023-04-24,P2038,2538.6,4,53.83
C1172,2023-12-09,P2016,4693.47,2,18.6
C1503,2023-12-16,P2026,3229.93,3,64.68
C1310,2022-03-12,P2002,4796.38,3,286.96
C1391,2023-10-11,P2005,4383.8,1,160.67
C1789,2023-05-05,P2001,4933.21,1,128.52
C1148,2022-08-03,P2014,1047.17,1,151.98
C1540,2022-08-30,P2025,1418.3,1,93.68
C1422,2022-09-15,P2016,4693.47,3,27.11
C1747,2022-08-20,P2013,4417.98,3,47.02
C1086,2023-09-30,P2017,1456.57,1,281.7
C1938,2023-08-18,P2003,2680.67,1,42.21
C1748,2023-06-11,P2001,4933.21,3,175.73
C1246,2023-02-08,P2019,4954.71,3,202.03
C1500,2022-01-29,P2006,3318.76,2,97.75
C1525,2023-10-05,P2038,2538.6,2,235.36
C1633,2022-02-19,P2013,4417.98,1,155.97
C1597,2022-11-07,P2035,3437.92,1,62.63
C1338,2023-10-26,P2011,2563.14,3,289.11
C1597,2023-10-10,P2049,798.47,1,260.51
C1571,2022-06-15,P2023,2810.79,3,151.38
C1611,2023-11-16,P2045,3318.94,4,246.92
C1015,2023-08-26,P2036,3463.5,3,290.75
C1090,2023-10-10,P2049,798.47,2,65.93
